Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder;complexity
MVK2.0/Coronados_Island_21Apr2023/0091.mp4;con chim cánh cụt;;màu đen tuyền;kích thước trưởng thành;rạn san hô;;;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi và uốn lượn rất nhanh trước camera;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;A jet-black penguin, of adult size, is swimming among the reef. Under the turbid blue water, the video is clear, showing penguins winding nimblely in front of the camera. Static angle, panorama of large penguins is clearly visible on the screen.;;
MVK2.0/Coronados_Island_21Apr2023/0092.mp4;người thợ lặn;;mặc bộ đồ màu đen, ống thở màu đen vàng, camera màu đen;vóc dáng to cao;bọt khí;;;nước biển trong xanh;;video có chất lượng rõ nét;người thợ lặn đang bơi lên mặt nước;video quay rõ người thợ lặn;góc quay ngang thấy được người thợ lặn;A diver wearing a black suit, a black-and-gold snorkel and holding a black camera, a tall build, air bubbles rising above the water. The blue sea water surrounds them. Crisp quality video captures the diver, with a horizontal angle that clearly shows them.;;
MVK2.0/Coronados_Island_21Apr2023/0093.mp4;rong biển;;màu xanh;kích thước dài;bãi cát trắng;mùn hữu cơ;;nước biển trong xanh;;video có chất lượng rõ nét;rong biển chuyển động nhẹ nhàng theo hướng chảy của  dòng nước;góc quay cận cảnh rong biển, video rõ nét;góc quay ngang và quay xung quanh rong biển;Under the deep blue sea, blue seaweed undulates gently along the current. They are long in size, cover the white sand with organic humus. The video captures seaweed at a close-up, very clear angle, from horizontal to surrounding views;;
MVK2.0/Coronados_Island_21Apr2023/0094.mp4;con chim cánh cụt;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;bãi đá ngầm;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi gần camera và thợ lặn;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;Under the turbid blue waters of the reef, the jet-black penguin stands out on the white sand and reef. Their adult size is very large. Crisp video captured penguins swimming close to cameras and divers. The still angle of the penguin is large and beautiful.;;
MVK2.0/Coronados_Island_21Apr2023/0095.mp4;rong biển;;màu xanh vàng chấm trắng, màu xanh thẫm;kích thước dài;bãi cát trắng;mùn hữu cơ;;nước biển trong xanh;;video có chất lượng rõ nét;rong biển chuyển động theo hướng chảy của  dòng nước;góc quay cận cảnh rong biển, video rõ nét;góc quay ngang và quay xung quanh rong biển;Under sea water, seaweed appears with yellowish-green hues dotted with white, and dark blue, of long size. Seaweed grows on white sand, covered with organic humus. The sea water is as clear as turquoise. The video captures seaweed moving with the flow of water, from close-up angles to horizontal angles and spinning around seaweed, clear, vivid images.;;
MVK2.0/Coronados_Island_21Apr2023/0096.mp4;bãi đá ngầm;;màu trắng và màu xám;kích thước đa dạng;mùn hữu cơ;rạn san hô;;nước biển trong xanh;;video có chất lượng hơi mờ;;góc quay toàn cảnh bãi đá ngầm;góc quay từ trên xuống;At the bottom of the deep sea, the reef appears in a variety of white and gray colors. The rock is covered with organic humus, which is home to coral reefs and many other marine life. The sea water is deep blue. Aerial video and panoramic view of the reef, slightly blurry;;
MVK2.0/Coronados_Island_21Apr2023/0097.mp4;nhím biển;;nhím biển màu trắng gai màu trắng;kích thước trưởng thành;các rặng san hô và đá bao quanh sinh vật;bãi đá ngầm;;nước biển trong xanh;;video có chất lượng hơi mờ;nhím biển không di chuyển bám vào các tảng đá và rạn san hô;video quay cận cảnh nhím biển;góc quay cao từ trên xuống, zoom vào nhím biển;On the seabed, white spiny sea urchins, with mature size, cling to coral reefs and reefs. The clear blue sea passed quietly. The video quality is slightly blurry, recording sea urchins not moving, clinging tightly to rocks and corals. High angle from top, zooming into close-ups of sea urchins.;;
MVK2.0/Coronados_Island_21Apr2023/0098.mp4;rạn san hô và ốc biển;;rạn san hô và ốc biển có nhiều màu sắc;kích thước đa dạng;đàn cá nhỏ;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển hơi đục;;video có chất lượng hơi mờ;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, ốc biển chuyển động chậm;video quay cận cảnh rạn san hô và ốc biển, video rõ nét;quay ngang và tập trung vào rạn san hô và ốc biển;At the bottom of the sea, coral reefs and sea snails appear in a variety of colors and different sizes. Schools of small fish swim in slightly turbid sea water. Parasitic organisms such as algae, seaweed, sea urchins, starfish as well as sea snails move gently. The close-up video of the reef and sea snails, although slightly blurry but still clear, focuses on the slow movement of sea snails and the life of the reef.;;
MVK2.0/Coronados_Island_21Apr2023/0099.mp4;con chim cánh cụt;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;bãi đá ngầm;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi uốn lượn rồi bơi ra xa camera;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;In the downpouring sun, the penguin with jet-black plumage swims windingly between the coral reef, white sand and reef. The opaque blue sea water reflects the light. The video is clear, from a still angle, the panorama of large penguins moving naturally.;;
MVK2.0/Coronados_Island_21Apr2023/0100.mp4;hai con chim cánh cụt;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;bãi đá ngầm;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi lại gần camera và đến gần những đá ngầm, rùi bơi đi lẹ sau đó;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;Two jet-black penguins appear on the reef, white sandy beaches and reefs under turbid blue seawater. Clear video shows them swimming close to the camera, then quickly swimming away. Shot from a still, panoramic view of large penguins;;
MVK2.0/Coronados_Island_21Apr2023/0101.mp4;hai con chim cánh cụt;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;hai thợ lặn;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi ngang qua 2 thợ lặn và 2 thợ lặn bơi đứng im tại chỗ;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;Two jet-black penguins stand out on the reef near the white sand. Their adult size is large, attracting the eye under turbid blue sea water. Crisp-quality video captured them swimming past two divers standing still in place. The still angle shows the large penguin swimming freely.;;
MVK2.0/Coronados_Island_21Apr2023/0102.mp4;sứa hộp;;mũ sứa hộp rộng, xúc tu dài, thân hình có màu hồng,;kích thước lớn;bọt khí;mùn hữu cơ;bọt khí;nước biển xanh đục;;video có chất lượng rõ nét;sứa hộp không di chuyển, lơ lửng tại chỗ;quay toàn phần sứa biển;góc quay tĩnh cảnh sứa hộp;At the bottom of the deep sea, wide box jellyfish hat, long tentacles, pale pink body, large size. Air bubbles and organic humus surround, making the sea water turbid. The clear video shows the box jellyfish hovering in place, not moving, fully filmed and the angle is static, detailing every line and mesmerizing beauty of the box jellyfish.;;
MVK2.0/Coronados_Island_21Apr2023/0103.mp4;hai con chim cánh cụt;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;hai thợ lặn;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi ngang qua 2 thợ lặn và 2 thợ lặn bơi đứng im tại chỗ;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;Two penguins with jet black feathers, adult size, swim through the reef and white sand. Two divers stood still in the turbid blue water. Crisp video shows penguins swimming past divers. The still angle fully demonstrates the beauty of large penguins.;;
MVK2.0/Coronados_Island_21Apr2023/0104.mp4;hai con chim cánh cụt;;màu đen tuyền;kích thước trưởng thành;có bọt khí gần chim cánh cụt;bãi cát trắng;;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi vòng vòng sát bãi cát trắng;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;On the white sand, two jet-black penguins of adult size. The sea water is turbid, with air bubbles near the birds. The clear video captures penguins swimming around the white sand, large bird panoramas, still angles.;;
MVK2.0/Aug25_2023_UngKongChau/0001.mp4;rạn san hô và đàn cá nhỏ;;rạn san hô có nhiều màu sắc rực rỡ, chủ yếu các màu xanh khác nhau, đàn cá chủ yếu là màu đen, hồng;kích thước đa dạng;bãi cát trắng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển hơi đục;;video có chất lượng hơi mờ;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng, đàn cá di chuyển thành đàn trước camera;video quay cận cảnh rạn san hô và đàn cá nhỏ, video rõ nét;quay ngang và tập trung vào rạn san hô;At the bottom of the sea, the coral reef appears in vibrant colors, mainly different shades of blue, mixed with red and yellow spots. Schools of small fish move in flocks, glittering black and pink among the diverse size coral masses and white sand. Creatures such as algae, seaweed, sea urchins, starfish gently move, the sea water is slightly turbid. The video captures close-ups of the reef and small schools of fish, focusing on the reef, which, although slightly blurry, is still clear.;;
MVK2.0/Aug25_2023_UngKongChau/0002.mp4;rạn san hô và nhím biển;;rạn san hô chủ yếu là tối màu, nhím biển màu đen;kích thước đa dạng;bãi cát trắng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển hơi đục;;video có chất lượng hơi mờ;rạn san hô ít chuyển động, nhím biển ít chuyển động;video quay cận cảnh rạn san hô và nhím biển;quay ngang và zoom vào rạn san hô, nhím biển;On the seabed, the reef shines with a predominantly dark color, while sea urchins have a characteristic black color. Coral reef sizes are diverse, surrounded by white sandy beaches. Algae, seaweed, sea urchins and starfish inhabit the reef parasitically. The sea water is slightly turbid. The video captures the reef and sea urchin with slightly blurry quality. Coral reefs and sea urchins move little. The camera captures close-ups of the reef and zooms in on sea urchins, horizontal angles detailing every line of the reef and sea urchin.;;
MVK2.0/Aug25_2023_UngKongChau/0003.mp4;rạn san hô và nhím biển;;rạn san hô chủ yếu là tối màu, nhím biển màu đen;kích thước đa dạng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;ánh sáng từ đèn pin của thợ lặn;;nước biển hơi đục;;video có chất lượng hơi mờ;rạn san hô ít chuyển động, nhím biển ít chuyển động;video quay cận cảnh rạn san hô và nhím biển;quay ngang và zoom vào rạn san hô, nhím biển;At the bottom of the sea, the reef is mostly dark, while the sea urchins are black, creating a mysterious scene. Coral reef sizes are diverse, with parasitic organisms such as algae, seaweed, sea urchins, starfish,... The light from the diver's flashlight shone dimly under slightly cloudy seawater. The video captures close-ups of coral reefs and sea urchins, with horizontal angles and zooming into every detail.;;
MVK2.0/Aug25_2023_UngKongChau/0004.mp4;rạn san hô;;rạn san hô chủ yếu là tối màu;kích thước đa dạng;bãi cát trắng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;ánh sáng từ đèn pin của thợ lặn;nước biển hơi đục;;video có chất lượng hơi mờ;rong biển chuyển động qua lại theo dòng chảy, rạn san hô, nhím biển ít chuyển động;video quay cận cảnh rạn san hô và nhím biển;quay ngang và zoom vào rạn san hô, nhím biển;Under the seabed, coral reefs stand out with their dark colors and diverse sizes, next to the white sand. Parasitic organisms such as algae, seaweed, sea urchins, and starfish live quietly. Light from the lamp The diver's battery shines, the sea water is a bit murky. The video quality is a bit blurry, and the seaweed and sea urchins move slowly. Close-up of the coral reef and sea urchins, horizontal zoom and close-up of the coral reef.;;
MVK2.0/Aug25_2023_UngKongChau/0005.mp4;một sinh vật biển;;thân dài màu trắng, miệng dài;kích thước nhỏ;rạn san hô;bãi cát , bãi đá;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển hơi đục;;video có chất lượng hơi mờ;sinh vật di chuyển chậm;video quay cận cảnh sinh vật;quay trực diện và zoom vào sinh vật;Under sea water, a sea creature with a long white body and a long mouth moves slowly on coral reefs, sand and rocks. Parasitic organisms such as algae, seaweed, sea urchins, and starfish live around. Sea water is a bit turbid. The video takes a close-up of the creature with slightly blurry quality, zoomed in and shot directly.;;
MVK2.0/Aug25_2023_UngKongChau/0006.mp4;rạn san hô;;rạn san hô chủ yếu là màu tối;kích thước đa dạng;bọt khí;ánh sáng từ đèn pin của thợ lặn;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển hơi đục;;video có chất lượng hơi mờ;rong biển chuyển động qua lại theo dòng chảy, rạn san hô, nhím biển ít chuyển động;video quay cận cảnh rạn san hô và nhím biển;quay ngang và zoom vào rạn san hô, nhím biển;At the bottom of the deep sea, coral reefs shine with dark colors. They come in a variety of sizes and emit small air bubbles. The light from the diver's flashlight shines on organisms such as algae, seaweed, sea urchins, starfish, etc. The sea water is a bit turbid, making the video quality a bit blurry. Seaweed moves with the current, while sea urchins have little movement. The video takes close-ups of coral reefs and sea urchins, with horizontal panning and zooming in on every detail of the coral reef and sea urchins.;;
MVK2.0/GreenIsland_Apr9_2023/0001.mp4;rạn san hô;nước biển trong suốt;nhiều màu sắc rực rỡ,chủ yếu là màu xanh rêu,xanh sẫm và màu vàng;kích thước đa dạng;nhiều loài cá nhỏ khác nhau và san hô cứng mọc nổi riêng lẻ;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ  bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô;camera quay cận cảnh  rạn san hô, sau đó quay cận cảnh san hô cứng,  sau đó quay 1 phần đàn cá nhỏ sau đó quay toản cảnh xung quanh rạn san hô, video thì rõ nét;Cảnh quay di chuyển từ từ, đưa ta từ góc  nhìn cận cảnh đến góc nhìn toàn cảnh của rạn san hô;A video captures the vibrant coral reef beneath crystal-clear waters, showcasing a stunning array of colors, predominantly moss green, deep blue, and yellow. The reef features a variety of sizes and hosts many small fish swimming around, with hard corals growing separately. Algae, seaweed, sea urchins, and starfish inhabit the reef. The footage transitions smoothly from close-ups to wide shots, with small fish swimming in schools.;;
MVK2.0/GreenIsland_Apr9_2023/0002.mp4;rùa biển xanh;rùa biển có màu xanh lục và mai rùa có màu hơi nghiêng về nâu đen, trên mai rùa có các đốm trắng, rùa có thân trắng chấm đen;màu nâu;kích thước trưởng thành;các rặng san hô và đá bao quanh sinh vật;người thợ lặn;;nước biển trong xanh;;video có chất lượng rõ nét;rùa biển bơi với tốc độ chậm;camera đứng yên quay toàn cảnh rùa biển từ gần đến xa, rùi xa đến gần và di chuyển ngang mặt camera;góc quay ngang và di chuyển theo rùa biển;A green sea turtle swims slowly through the crystal-clear waters. The turtle has a white body with black spots and a dark brown shell speckled with white. Surrounding it are coral reefs and rocks. The camera remains steady, capturing a wide shot of the sea turtle, with the horizontal angle following the turtle's movement.;;
MVK2.0/GreenIsland_Apr9_2023/0003.mp4;rạn san hô;nước biển trong  suốt;nhiều màu sắc rực rỡ, chủ yếu là màu xanh rêu,xanh sẫm và màu vàng;kích thước đa dạng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;dây thừng;đàn cá nhỏ;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ  bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô, dây thừng không chuyển động;camera quay cận cảnh  rạn san hô, sau đó quay 1 phần đàn cá nhỏ và dây thừng, sau đó quay toản cảnh xung quanh rạn san hô, video thì rõ nét;Cảnh quay di chuyển từ từ, đưa ta từ góc  nhìn cận cảnh đến góc nhìn toàn cảnh của rạn san hô;In the high-definition video, a large white cross stands out against the deep blue ocean background. The cross is captured in close-up, from top to bottom, held steady by two ropes at the base. The shot is taken from a horizontal angle.;;
MVK2.0/GreenIsland_Apr9_2023/0004.mp4;một mảnh của san hô bông;thân màu hồng, đuôi màu vàng;thân màu hồng, đuôi màu vàng;kích thước nhỏ;đèn pin;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển trong xanh;;video có chất lượng rõ nét;san hô bông ít chuyển động, tay người chuyển động vừa để giúp cho xem rõ hơn về san hô bông, tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng,;camera quay cận cảnh một mảnh của san hô bông;quay ngang và tập trung vào vật;A clear video captures coral reefs in transparent seawater, displaying vibrant mossy green, deep blue, and bright yellow hues. The corals vary in size, including hard, soft, and horn corals. Small fish swim around, accompanied by algae, seaweed, and other gently moving marine life. The footage gradually shifts perspectives.;;
MVK2.0/GreenIsland_Apr9_2023/0005.mp4;cây thánh giá;màu trắng;cây thánh giá có màu trắng;kích thước lớn;hai sợi dây để giữ ở phần đuôi cây thánh giá;;;nước biển xanh đậm;;video có chất lượng rõ nét;cây thánh gía đứng yên do được cố định bởi hai sợi dây;video quay cận cảnh cây thánh giá, video thì rõ nét;quay ngang, quay từ trên đầu xuống đuôi cây thánh giá;A close-up video of a large white cross, secured by two ropes at its base. The cross stands still against a deep blue sea background. The video is clear and high-quality, filmed horizontally and from the top down to the base of the cross.;;
MVK2.0/GreenIsland_Apr9_2023/0006.mp4;rạn san hô;nước biển trong suốt;nhiều màu sắc rực rỡ, chủ yếu là màu xanh rêu,xanh sẫm và màu vàng;kích thước đa dạng;nhiều đàn cá nhỏ;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng,...;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ  bơi thành đàn và đang bơi xung quanh các rạn san hô để kiếm ăn;video quay cận cảnh rạn san hô và các sinh vật xung quanh;Cảnh quay di chuyển từ từ, đưa ta từ góc  nhìn cận cảnh của rạn san hô này đến góc nhìn cận cảnh của rạn san hô khác;Beneath the deep sea, the coral reef is a magical world with crystal-clear water and vibrant colors, moss green, deep blue, and yellow. The diverse sizes create habitats for schools of small fish and parasitic organisms like algae, seaweed, urchins, and starfish. The variety of coral types, including hard, soft, and horn corals, forms a rich and pristine landscape.;;
MVK2.0/GreenIsland_Apr9_2023/0007.mp4;rạn san hô;nước biển trong suốt;nhiều màu sắc  rực rỡ, chủ yếu là màu xanh rêu,xanh sẫm;kích thước đa dạng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;đàn cá nhỏ;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ  bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô;video quay toàn cảnh rạn san hô và các sinh vật xung quanh;Cảnh quay di chuyển từ từ, từ trái sang phải, làm ta thấy rõ toàn cảnh của rạn san hô;Coral reefs emerge in clear, vibrant waters, showcasing a kaleidoscope of brilliant colors. These reefs, varying in size, provide a habitat for fascinating creatures such as algae, seaweed, sea urchins, and starfish. Small fish swim gracefully through the scene, creating a magical panorama. The high-definition video captures the dynamic movement of these marine organisms beautifully.;;
MVK2.0/GreenIsland_Apr9_2023/0008.mp4;rạn san hô;nước biển trong suốt;nhiều màu sắc rực rỡ, chủ yếu là màu xanh rêu,xanh sẫm và màu vàng;kích thước đa dạng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;đàn cá nhỏ;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng,...;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ  bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô;camera quay cận cảnh  rạn san hô, sau đó quay 1 phần đàn cá nhỏ, sau đó quay toàn cảnh xung quanh rạn san hô rồi quay cận cảnh rạn san hô, video thì rõ nét;Cảnh quay di chuyển từ từ, đưa ta từ góc  nhìn cận cảnh đến góc nhìn toàn cảnh của rạn san hô;Beneath the deep sea, the coral reef shines brightly. Vivid colors, predominantly moss green, deep blue, and yellow, create a lively and mysterious painting. The high-definition video captures everything from close-ups to wide shots, featuring algae, seaweed, and small fish swimming.;;
MVK2.0/GreenIsland_Apr9_2023/0009.mp4;san hô cứng;thân màu vàng, đầu màu trắng;chủ yếu là màu vàng, thân màu vàng, đầu mầu trắng;kích thước to lớn, có hình khối;;;;nước biển trong xanh;;video có chất lượng rõ nét;san hô cứng đứng yên không chuyển động;camera quay cận cảnh san hô cứng từ chỗ này đến chỗ khác;cảnh quay cận cảnh xung quanh san hô cứng;Under the blue sea, the hard coral reefs stand out with their yellow bodies and white heads. They are large, blocky in shape, and remain stationary. A high-quality camera captures close-up shots of every detail, from vibrant colors to the surrounding environment;;
MVK2.0/GreenIsland_Apr9_2023/0010.mp4;rạn san hô;nước biển trong suốt;nhiều màu sắc  rực rỡ, chủ yếu là màu xanh rêu,xanh nhạt và màu vàng;kích thước đa dạng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nhiều loài cá nhỏ khác nhau;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ  bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô;camera quay cận cảnh phần của rạn san hô và quay 1 phần  các đàn cá nhỏ, video thì rõ nét;quay ngang, quay tịnh tiến về phía trước;Under the sea, the coral reefs glow. The water is crystal clear, with shades of moss green, light green, and gold. Algae, seaweed, sea urchins, and starfish coexist. Small colorful fish swim freely. A clear video captures the natural rhythm of underwater life, from the gentle movements of tiny creatures to close-up shots of coral reefs and schools of fish.;;
MVK2.0/GreenIsland_Apr9_2023/0011.mp4;rạn san hô;;nhiều màu sắc rực rỡ, chủ yếu là màu xanh rêu,xanh nhạt và màu vàng;kích thước đa dạng;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;nhiều loài cá nhỏ khác nhau;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ  bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô;camera quay cận cảnh rạn san hô từ chỗ này đến chỗ khác, video thì rõ nét;quay ngang, quay tịnh tiến về phía trước;Beneath the deep blue ocean, coral reefs are nature's precious gems, radiant in shades of moss green, light green, and gold. Their diverse sizes and shapes create a sense of wonder. High-quality footage captures the magnificent underwater life, from the graceful movements of seaweed to the shimmering presence of small fish.;;
MVK2.0/GreenIsland_Apr9_2023/0012.mp4;cây thánh giá;màu trắng;cây thánh giá có màu trắng;kích thước lớn;hai sợi dây để giữ ở phần đuôi cây thánh giá;;;nước biển xanh đậm;;video có chất lượng rõ nét;cây thánh gía đứng yên do được cố định bởi hai sợi dây;video quay cận cảnh từ hai sợi dây đến cây thánh giá, video thì rõ nét;quay ngang, quay từ  hai sợi dây đến trên đầu xuống đuôi cây thánh giá;A colossal white cross, tightly tethered with two ropes at its base, stands against the deep blue sea. High-quality video captures intricate details, from the perspective of the ropes to the pinnacle of the cross, filming both horizontally and vertically.;;
MVK2.0/GreenIsland_Apr9_2023/0013.mp4;rạn san hô;;nhiều màu sắc rực rỡ, chủ yếu là màu xanh rêu,xanh nhạt và màu vàng;kích thước đa dạng;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;nhiều loài cá nhỏ khác nhau;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ đang bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô và trú ngụ trong các rạn san hô, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng;camera quay cận cảnh  rạn san hô, sau đó quay toàn cảnh xung quanh rạn san hô rồi quay cận cảnh rạn san hô, video thì rõ nét;Cảnh quay di chuyển từ từ, đưa ta từ góc  nhìn cận cảnh đến góc nhìn toàn cảnh của rạn san hô;Under the sea floor, coral reefs boast vibrant colors of moss green, light green, and gold. With diverse sizes and types of coral, they attract many small fish and parasitic organisms. The clear blue seawater provides a pristine backdrop as high-quality video captures images of algae, seaweed, and other creatures clinging to the coral reefs, along with schools of small fish inhabiting and sheltering within the reefs. The camera smoothly transitions from close-ups to panoramic views of the coral reef.;;
MVK2.0/GreenIsland_Apr9_2023/0014.mp4;đàn cá;;đa dạng màu sắc;kích thước đa dạng;các rặng san hô và đá bao quanh sinh vật;xác tảo biển;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;nước biển trong xanh;;video có chất lượng rõ nét;đàn cá chuyển động qua lại camera với tốc độ vừa,và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng,;video quay toàn cảnh cá đang bơi quanh san hô, video rõ nét;camera quay đàn cá bơi trước mặt;Under the seabed, a diverse array of fish, varying in color and size, roams freely. Coral reefs and rocks encircle the marine life, adorned with seaweed. The clear blue seawater provides a pristine backdrop as high-quality video captures images of the fish moving at a moderate pace, accompanied by other creatures clinging to the coral reefs and rocks. The camera pans to capture the panoramic view of the fish swimming around the reef;;
MVK2.0/GreenIsland_Apr9_2023/0015.mp4;rạn san hô;;nhiều màu sắc rực rỡ, chủ yếu là màu xanh rêu,xanh nhạt và màu vàng;kích thước đa dạng;các loại san hô khác nhau như , san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nhiều loài cá nhỏ khác nhau;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ đang bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô và trú ngụ trong các rạn san hô, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng;camera quay cận cảnh  rạn san hô, sau đó quay toàn cảnh xung quanh rạn san hô rồi quay cận cảnh rạn san hô, video thì rõ nét;Cảnh quay di chuyển từ từ, đưa ta từ góc  nhìn cận cảnh đến góc nhìn toàn cảnh của rạn san hô;The coral reefs boast diverse sizes and types, attracting numerous small fish and parasitic organisms. High-quality video captures scenes of algae, seaweed, and creatures clinging to the coral reefs, along with schools of small fish congregating and sheltering within the reefs. The camera seamlessly transitions from close-up shots of the coral reef to panoramic views.;;
